,source,target,weight
0,Butters,Cartman,1
1,Kyle,Sheila,2
2,Ike,Kyle,96
3,Kyle,Mr. Mackey,64
4,Ike,Minister,1
5,Kyle,Minister,1
6,Minister,Wife,4
7,Kyle,Therapist,1
8,Ike,Therapist,1
9,Kyle,Stan,4
10,Cartman,Stan,2
11,Mr. Mackey,Stan,6
12,Mr. Garrison,Stan,1
13,Cody,Stan,5
14,Cartman,Kyle,8
15,Kyle,Mr. Garrison,4
16,Cody,Kyle,20
17,Cartman,Mr. Mackey,12
18,Cartman,Mr. Garrison,2
19,Cartman,Cody,10
20,Mr. Garrison,Mr. Mackey,6
21,Cody,Mr. Mackey,46
22,Cody,Mr. Garrison,5
23,Muno,Plex,17
24,Muno,Ryan,2
25,Ike,Muno,9
26,Kyle,Muno,11
27,Plex,Ryan,14
28,Ike,Plex,59
29,Kyle,Plex,69
30,Ike,Ryan,6
31,Kyle,Ryan,2
32,Plex,Toodee,13
33,Brobee,Toodee,5
34,Kyle,Toodee,12
35,Muno,Toodee,3
36,Ike,Toodee,7
37,Foofa,Toodee,7
38,Brobee,Plex,13
39,Foofa,Plex,16
40,Brobee,Kyle,16
41,Brobee,Muno,3
42,Brobee,Ike,10
43,Brobee,Foofa,10
44,Foofa,Kyle,26
45,Foofa,Muno,4
46,Foofa,Ike,17
47,Minister,Rick,10
48,Rick,Terry,17
49,Minister,Terry,4
50,Mr. Adler,Mr. Mackey,7
51,Mr. Mackey,Pat,14
52,Mr. Mackey,Principal Victoria,7
53,Coach,Mr. Mackey,7
54,Miles,Mr. Mackey,7
55,Mr. Adler,Pat,2
56,Mr. Adler,Principal Victoria,1
57,Coach,Mr. Adler,1
58,Miles,Mr. Adler,1
59,Pat,Principal Victoria,2
60,Coach,Pat,2
61,Miles,Pat,2
62,Coach,Principal Victoria,1
63,Miles,Principal Victoria,1
64,Coach,Miles,1
65,Anchor,Ike,1
66,Ike,Sinéad,10
67,Ike,Troupe,10
68,Ike,Terry,15
69,Kyle,Sinéad,16
70,Kyle,Troupe,16
71,Kyle,Terry,73
72,Plex,Sinéad,14
73,Plex,Troupe,14
74,Plex,Terry,21
75,Brobee,Sinéad,2
76,Brobee,Troupe,2
77,Brobee,Terry,3
78,Muno,Sinéad,2
79,Muno,Troupe,2
80,Muno,Terry,3
81,Sinéad,Toodee,2
82,Toodee,Troupe,2
83,Terry,Toodee,3
84,Foofa,Sinéad,2
85,Foofa,Troupe,2
86,Foofa,Terry,3
87,Sinéad,Troupe,4
88,Sinéad,Terry,6
89,Terry,Troupe,6
90,Kyle,Rick,7
91,Commentator,Tom Brady,4
92,Announcer,Tom Brady,2
93,Announcer,Commentator,2
94,Foofa,Host,6
95,Foofa,Yo Gabba Gabba,3
96,Host,Kyle,8
97,Kyle,Yo Gabba Gabba,4
98,Host,Ike,6
99,Ike,Yo Gabba Gabba,3
100,Host,Yo Gabba Gabba,2
101,Brobee,Host,2
102,Brobee,Yo Gabba Gabba,1
103,Terry,Wife,9
