,source,target,weight
0,Sharon,Stan,18
1,Shelly,Stan,16
2,Randy,Stan,55
3,Sharon,Shelly,17
4,Randy,Sharon,32
5,Randy,Shelly,19
6,Gerald,Randy,58
7,Gerald,Sheila,5
8,Gerald,Stan,15
9,Gerald,Kyle,19
10,Randy,Sheila,8
11,Kyle,Randy,28
12,Sheila,Stan,3
13,Kyle,Sheila,3
14,Kyle,Stan,9
15,Kyle,Stephen,1
16,Kyle,Mr. Garrison,1
17,Randy,Stephen,12
18,Mr. Garrison,Randy,4
19,Gerald,Stephen,4
20,Gerald,Mr. Garrison,2
21,Mr. Garrison,Stephen,1
22,Anchorman,Randy,2
23,Anchorman,Gerald,2
24,Anchorman,Kyle,3
25,Field Reporter,General,1
26,Field Reporter,Kyle,2
27,Field Reporter,Gerald,1
28,General,Kyle,2
29,General,Gerald,1
